Dataset,TechniqueType,QueryIndex,Metric,QueryId,MetricScore
Traincontroller,Hybrid,76,LAG_NORMALIZED_INVERTED,134,0.7850836120401338
Traincontroller,Hybrid,74,LAG_NORMALIZED_INVERTED,125,0.8154916387959866
Traincontroller,Hybrid,83,LAG_NORMALIZED_INVERTED,148,1.0
Traincontroller,Hybrid,73,LAG_NORMALIZED_INVERTED,122,1.0
Traincontroller,Transitive,52,AP,80,0.6405895196361535
Traincontroller,Transitive,51,AP,79,0.0070022628831395
Traincontroller,Transitive,57,AP,93,0.1478847119685153
Traincontroller,Transitive,33,AP,56,0.7166825134205084
Traincontroller,Transitive,63,AP,104,0.2037394403248061
Traincontroller,Hybrid,106,LAG_NORMALIZED_INVERTED,178,0.8315785953177257
Traincontroller,Transitive,5,AP,8,0.6023538602748865
Traincontroller,Transitive,6,AP,9,0.6542294864341868
Traincontroller,Transitive,7,AP,10,0.6192493043494296
Traincontroller,Transitive,8,AP,11,0.0434782608695652
Traincontroller,Hybrid,89,AUC,155,1.0
Traincontroller,Hybrid,69,AUC,118,0.7265886287625417
Traincontroller,Hybrid,71,AUC,120,0.7221842762259175
Traincontroller,Hybrid,127,AUC,200,0.6409039521409392
Traincontroller,Hybrid,75,AUC,127,0.7382001036318244
Traincontroller,Hybrid,80,AUC,141,0.6468039003250271
Traincontroller,Hybrid,129,AUC,202,0.6994323802345848
Traincontroller,Transitive,9,AP,16,0.6962146691254878
Traincontroller,Hybrid,115,AUC,188,0.6910947289085685
Traincontroller,Hybrid,101,AUC,169,0.7138112958688587
Traincontroller,Hybrid,67,AUC,116,0.6955461868199162
Traincontroller,Hybrid,131,AUC,204,1.0
Traincontroller,Transitive,4,AP,6,0.6712255659740135
Traincontroller,Transitive,1,AP,3,0.6543065504787475
Traincontroller,Transitive,114,AP,187,0.7059796621955241
Traincontroller,Transitive,2,AP,4,0.0133761797866695
Traincontroller,Hybrid,130,AUC,203,1.0
Traincontroller,Transitive,12,AP,28,0.024390243902439
Traincontroller,Transitive,64,AP,112,0.6603885826628338
Traincontroller,Transitive,3,AP,5,0.6632299520223677
Traincontroller,Hybrid,79,AUC,139,0.6594281407508596
Traincontroller,Transitive,0,AP,1,0.0344827586206896
Traincontroller,Transitive,15,AP,35,0.7000950814040929
Traincontroller,Transitive,32,AP,55,0.017375194407437
Traincontroller,Hybrid,72,AUC,121,0.7376819445098685
Traincontroller,Hybrid,81,AUC,146,0.6838522775448678
Traincontroller,Hybrid,99,AUC,167,0.7097955626737011
Traincontroller,Transitive,34,AP,57,0.0178571428571428
Traincontroller,Transitive,75,AP,127,0.7066871760728752
Traincontroller,Transitive,74,AP,125,0.6788925475989837
Traincontroller,Transitive,73,AP,122,0.1666666666666666
Traincontroller,Transitive,46,LAG_NORMALIZED_INVERTED,71,0.8035183946488295
Traincontroller,Transitive,72,AP,121,0.7219421886067274
Traincontroller,Transitive,71,AP,120,0.7060272806144616
Traincontroller,Transitive,70,AP,119,0.689755335582062
Traincontroller,Transitive,99,AP,167,0.652567501638408
Traincontroller,Transitive,77,AP,135,0.6804467736882038
Traincontroller,Transitive,83,AP,148,0.0384057971014492
Traincontroller,Transitive,133,AP,210,0.0666666666666666
Traincontroller,Transitive,102,AP,170,1.0
Traincontroller,Transitive,68,AP,117,0.6953405845922829
Traincontroller,Hybrid,72,LAG_NORMALIZED_INVERTED,121,0.8510033444816054
Traincontroller,Transitive,103,AP,171,0.9166666666666664
Traincontroller,Transitive,65,AP,114,0.0098214564209294
Traincontroller,Transitive,106,AP,178,0.6604288509580979
Traincontroller,Transitive,132,AP,205,0.1
Traincontroller,Transitive,80,AP,141,0.6654156197334284
Traincontroller,Transitive,78,AP,137,0.0118318270396783
Traincontroller,Transitive,100,AP,168,0.4592446300273624
Traincontroller,Transitive,128,AP,201,0.6641929630652004
Traincontroller,Transitive,129,AP,202,0.7080070492376992
Traincontroller,Transitive,130,AP,203,1.0
Traincontroller,Transitive,131,AP,204,1.0
Traincontroller,Transitive,45,AP,70,0.0071942446043165
Traincontroller,Transitive,79,AP,139,0.6592714571991201
Traincontroller,Transitive,95,AP,162,0.6852284642258465
Traincontroller,Transitive,97,AP,164,0.6804606833249531
Traincontroller,Transitive,123,AP,196,0.7368221054198743
Traincontroller,Transitive,44,AP,68,0.0079819192909064
Traincontroller,Transitive,113,AP,186,0.7007500727435989
Traincontroller,Transitive,86,AP,151,0.6792732988145388
Traincontroller,Transitive,115,AP,188,0.7251316032494634
Traincontroller,Transitive,88,AP,153,0.6757986006854256
Traincontroller,Transitive,90,AP,156,0.0227272727272727
Traincontroller,Transitive,22,AP,43,0.2861388457822153
Traincontroller,Transitive,25,AP,47,0.6855543962538825
Traincontroller,Transitive,110,AP,183,0.8333333333333333
Traincontroller,Transitive,116,AP,189,0.6879599258770112
Traincontroller,Transitive,26,AP,48,0.6950331510015011
Traincontroller,Transitive,27,AP,49,0.0094146259802141
Traincontroller,Transitive,28,AP,50,0.6775083632142768
Traincontroller,Transitive,29,AP,52,0.6913383061017023
Traincontroller,Transitive,66,AP,115,0.6838206020348585
Traincontroller,Transitive,43,AP,67,0.6325866679089375
Traincontroller,Transitive,95,LAG_NORMALIZED_INVERTED,162,0.8368160535117057
Traincontroller,Transitive,87,AP,152,0.7070283314010268
Traincontroller,Transitive,41,LAG_NORMALIZED_INVERTED,65,0.8206086956521739
Traincontroller,Transitive,47,LAG_NORMALIZED_INVERTED,72,0.8042341137123745
Traincontroller,Transitive,91,AP,157,1.0
Traincontroller,Transitive,89,AP,155,0.0588235294117647
Traincontroller,Transitive,30,AP,53,0.6984917711501915
Traincontroller,Transitive,16,AP,36,0.009650529159092
Traincontroller,Transitive,24,AP,46,0.0113829830471259
Traincontroller,Transitive,35,AUC,58,0.9656357388316152
Traincontroller,Transitive,57,AUC,93,0.3493085360038149
Traincontroller,Transitive,56,AUC,92,0.6988906684252674
Traincontroller,Transitive,50,AUC,76,0.595152856940977
Traincontroller,Transitive,51,AUC,79,0.4999999999999999
Traincontroller,Transitive,52,AUC,80,0.6409628338593434
Traincontroller,Transitive,53,AUC,86,0.6513966743605445
Traincontroller,Transitive,54,AUC,87,0.5988506288567526
Traincontroller,Transitive,55,AUC,88,0.626419049413538
Traincontroller,Transitive,33,AUC,56,0.7232441471571907
Traincontroller,Transitive,12,AUC,28,0.9312714776632304
Traincontroller,Transitive,123,AUC,196,0.702329360780065
Traincontroller,Transitive,58,AUC,94,0.4123711340206185
Traincontroller,Transitive,60,AUC,97,0.7098544443921051
Traincontroller,Transitive,105,AUC,177,0.7147887323943662
Traincontroller,Transitive,36,AUC,59,0.140893470790378
Traincontroller,Transitive,98,AP,165,0.6637751325887803
Traincontroller,Transitive,37,AUC,60,0.2336769759450171
Traincontroller,Transitive,40,AUC,63,0.7056385133543738
Traincontroller,Transitive,81,AP,146,0.6618271938140966
Traincontroller,Transitive,82,AP,147,0.6601264223443045
Traincontroller,Transitive,69,AP,118,0.706974249492273
Traincontroller,Transitive,125,AP,198,0.7260644717755556
Traincontroller,Transitive,84,AP,149,0.6838687856205987
Traincontroller,Transitive,92,AP,158,0.6610192464030129
Traincontroller,Transitive,85,AP,150,0.6640649308857328
Traincontroller,Transitive,96,AP,163,0.7060393833072347
Traincontroller,Transitive,73,AUC,122,0.9914089347079036
Traincontroller,Transitive,45,LAG_NORMALIZED_INVERTED,70,0.724
Traincontroller,Transitive,43,AUC,67,0.6406802016110038
Traincontroller,Transitive,49,AUC,75,0.5940341042912998
Traincontroller,Transitive,13,AUC,33,0.6946747373875359
Traincontroller,Transitive,42,AUC,66,0.7001271845117527
Traincontroller,Transitive,38,AUC,61,0.8883161512027492
Traincontroller,Transitive,39,AUC,62,0.6919779546846294
Traincontroller,Transitive,21,AP,42,0.0900821292250018
Traincontroller,Transitive,20,AP,41,0.6605296247522152
Traincontroller,Transitive,19,AP,40,0.3909273614699971
Traincontroller,Transitive,61,AP,98,0.003690036900369
Traincontroller,Transitive,56,AP,92,0.6631491789767802
Traincontroller,Transitive,48,AP,74,0.6203930248706041
Traincontroller,Transitive,49,AP,75,0.6283692268238061
Traincontroller,Transitive,35,AP,58,0.0476190476190476
Traincontroller,Transitive,36,AP,59,0.0019960079840319
Traincontroller,Transitive,76,AP,134,0.6345306294326833
Traincontroller,Transitive,121,AP,194,0.5833240781560036
Traincontroller,Transitive,91,LAG_NORMALIZED_INVERTED,157,1.0
Traincontroller,Transitive,79,LAG_NORMALIZED_INVERTED,139,0.8071571906354515
Traincontroller,Transitive,81,LAG_NORMALIZED_INVERTED,146,0.8229966555183946
Traincontroller,Transitive,31,AP,54,0.0434782608695652
Traincontroller,Transitive,86,LAG_NORMALIZED_INVERTED,151,0.8357190635451505
Traincontroller,Transitive,87,LAG_NORMALIZED_INVERTED,152,0.8297658862876254
Traincontroller,Transitive,88,LAG_NORMALIZED_INVERTED,153,0.8301404682274247
Traincontroller,Transitive,62,AP,100,0.653696150539457
Traincontroller,Transitive,89,LAG_NORMALIZED_INVERTED,155,0.968
Traincontroller,Transitive,38,AP,61,0.0151515151515151
Traincontroller,Transitive,59,AP,95,0.6573135850536261
Traincontroller,Transitive,107,AP,180,0.3333333333333333
Traincontroller,Transitive,108,AP,181,0.0487179487179487
Traincontroller,Transitive,101,AP,169,0.6862318340001172
Traincontroller,Transitive,67,AP,116,0.6900917896962879
Traincontroller,Transitive,126,LAG_NORMALIZED_INVERTED,199,0.8028829431438127
Traincontroller,Transitive,111,AP,184,0.679115917036227
Traincontroller,Transitive,112,AP,185,0.677699420964136
Traincontroller,Transitive,104,AP,176,0.7005101308247605
Traincontroller,Transitive,14,AP,34,0.6931042181633836
Traincontroller,Transitive,120,AP,193,0.2101449275362318
Traincontroller,Transitive,37,AP,60,0.0022371364653243
Traincontroller,Transitive,39,AP,62,0.672452021575525
Traincontroller,Transitive,40,AP,63,0.6673712540613438
Traincontroller,Transitive,13,AP,33,0.666856193266593
Traincontroller,Transitive,42,AP,66,0.6959056861720434
Traincontroller,Transitive,60,AP,97,0.7070674286498888
Traincontroller,Transitive,90,LAG_NORMALIZED_INVERTED,156,0.914
Traincontroller,Transitive,94,LAG_NORMALIZED_INVERTED,161,0.8449899665551839
Traincontroller,Transitive,83,LAG_NORMALIZED_INVERTED,148,0.927
Traincontroller,Transitive,129,LAG_NORMALIZED_INVERTED,202,0.8310434782608696
Traincontroller,Transitive,99,LAG_NORMALIZED_INVERTED,167,0.8337123745819398
Traincontroller,Transitive,100,LAG_NORMALIZED_INVERTED,168,0.9664615384615385
Traincontroller,Transitive,133,LAG_NORMALIZED_INVERTED,210,0.972
Traincontroller,Transitive,102,LAG_NORMALIZED_INVERTED,170,1.0
Traincontroller,Transitive,68,LAG_NORMALIZED_INVERTED,117,0.8387892976588629
Traincontroller,Transitive,132,LAG_NORMALIZED_INVERTED,205,0.982
Traincontroller,Transitive,131,LAG_NORMALIZED_INVERTED,204,1.0
Traincontroller,Transitive,130,LAG_NORMALIZED_INVERTED,203,1.0
Traincontroller,Transitive,69,LAG_NORMALIZED_INVERTED,118,0.8494515050167224
Traincontroller,Transitive,122,AP,195,0.6281861495145811
Traincontroller,Transitive,23,AP,45,0.7024286470032444
Traincontroller,Hybrid,81,LAG_NORMALIZED_INVERTED,146,0.820428093645485
Traincontroller,Transitive,17,AP,37,0.6952878208930515
Traincontroller,Transitive,18,AP,38,0.6290951260939759
Traincontroller,Transitive,78,LAG_NORMALIZED_INVERTED,137,0.6486666666666667
Traincontroller,Transitive,71,LAG_NORMALIZED_INVERTED,120,0.8481337792642141
Traincontroller,Transitive,72,LAG_NORMALIZED_INVERTED,121,0.8578862876254181
Traincontroller,Transitive,73,LAG_NORMALIZED_INVERTED,122,0.99
Traincontroller,Transitive,80,LAG_NORMALIZED_INVERTED,141,0.7992709030100335
Traincontroller,Transitive,93,LAG_NORMALIZED_INVERTED,159,0.8
Traincontroller,Transitive,96,LAG_NORMALIZED_INVERTED,163,0.8360735785953177
Traincontroller,Transitive,97,LAG_NORMALIZED_INVERTED,164,0.8370234113712375
Traincontroller,Transitive,98,LAG_NORMALIZED_INVERTED,165,0.8365351170568562
Traincontroller,Transitive,85,LAG_NORMALIZED_INVERTED,150,0.8276923076923077
Traincontroller,Transitive,92,LAG_NORMALIZED_INVERTED,158,0.8305752508361204
Traincontroller,Transitive,105,AP,177,0.7290105235876161
Traincontroller,Transitive,84,LAG_NORMALIZED_INVERTED,149,0.8372441471571906
Traincontroller,Transitive,82,LAG_NORMALIZED_INVERTED,147,0.8336454849498327
Traincontroller,Transitive,70,LAG_NORMALIZED_INVERTED,119,0.831056856187291
Traincontroller,Transitive,93,AP,159,0.0099009900990099
Traincontroller,Transitive,77,LAG_NORMALIZED_INVERTED,135,0.8152508361204014
Traincontroller,Transitive,76,LAG_NORMALIZED_INVERTED,134,0.7913979933110368
Traincontroller,Transitive,75,LAG_NORMALIZED_INVERTED,127,0.8542675585284281
Traincontroller,Transitive,74,LAG_NORMALIZED_INVERTED,125,0.8282140468227425
Traincontroller,Transitive,94,AP,161,0.6867218843986282
Traincontroller,Hybrid,128,LAG_NORMALIZED_INVERTED,201,0.8116722408026755
Traincontroller,Hybrid,35,AUC,58,0.963917525773196
Traincontroller,Hybrid,13,LAG_NORMALIZED_INVERTED,33,0.8220200668896321
Traincontroller,Hybrid,34,AP,57,0.0175438596491228
Traincontroller,Hybrid,36,AP,59,0.0019960079840319
Traincontroller,Hybrid,35,AP,58,0.0454545454545454
Traincontroller,Hybrid,37,AP,60,0.0021881838074398
Traincontroller,Hybrid,1,AP,3,0.6213994133563335
Traincontroller,Hybrid,61,AP,98,0.0047169811320754
Traincontroller,Hybrid,62,AP,100,0.6240723480826871
Traincontroller,Hybrid,37,AUC,60,0.2164948453608247
Traincontroller,Hybrid,48,AP,74,0.6101634015694388
Traincontroller,Hybrid,38,AUC,61,0.9965635738831616
Traincontroller,Hybrid,58,AUC,94,0.4072164948453608
Traincontroller,Hybrid,32,AUC,55,0.5742345465049105
Traincontroller,Hybrid,47,AUC,72,0.6446488294314381
Traincontroller,Hybrid,46,AUC,71,0.6435536294691225
Traincontroller,Hybrid,45,AUC,70,0.7577319587628866
Traincontroller,Hybrid,44,AUC,68,0.5534482758620689
Traincontroller,Hybrid,43,AUC,67,0.6389019737152009
Traincontroller,Hybrid,42,AUC,66,0.6959701351924255
Traincontroller,Hybrid,2,AUC,4,0.5690352397458117
Traincontroller,Hybrid,133,AP,210,0.0625
Traincontroller,Hybrid,52,AUC,80,0.6234278581186112
Traincontroller,Hybrid,51,AUC,79,0.4994252873563218
Traincontroller,Hybrid,23,AUC,45,0.6790122002920533
Traincontroller,Hybrid,112,AUC,185,0.7285435018135569
Traincontroller,Hybrid,114,AUC,187,0.7230203966272551
Traincontroller,Hybrid,103,AUC,171,0.999425287356322
Traincontroller,Hybrid,116,AUC,189,0.7193226247114797
Traincontroller,Hybrid,118,AUC,191,0.7110438551038673
Traincontroller,Hybrid,100,AUC,168,0.9743589743589745
Traincontroller,Hybrid,48,AUC,74,0.591737717273541
Traincontroller,Hybrid,133,AUC,210,0.9742268041237112
Traincontroller,Hybrid,36,AUC,59,0.140893470790378
Traincontroller,Hybrid,119,AUC,192,0.9836488812392428
Traincontroller,Hybrid,120,AUC,193,0.9819277108433736
Traincontroller,Hybrid,121,AUC,194,0.5787484101936031
Traincontroller,Hybrid,122,AUC,195,0.6242993075509915
Traincontroller,Hybrid,123,AUC,196,0.6946511847001742
Traincontroller,Hybrid,104,AUC,176,0.7295915964011495
Traincontroller,Hybrid,102,AUC,170,1.0
Traincontroller,Hybrid,125,AUC,198,0.6673536200480475
Traincontroller,Hybrid,50,AUC,76,0.5960478590607188
Traincontroller,Hybrid,41,AUC,65,0.6831810259550615
Traincontroller,Hybrid,40,AUC,63,0.7069456875029441
Traincontroller,Hybrid,49,AUC,75,0.5942578548212352
Traincontroller,Hybrid,63,AP,104,0.0555742532653656
Traincontroller,Hybrid,58,AP,94,0.0028901734104046
Traincontroller,Hybrid,47,AP,72,0.6322200929550499
Traincontroller,Hybrid,53,AP,86,0.6365755246291687
Traincontroller,Hybrid,39,AP,62,0.669783355763057
Traincontroller,Hybrid,40,AP,63,0.6734259245431194
Traincontroller,Hybrid,41,AP,65,0.652494330871179
Traincontroller,Hybrid,42,AP,66,0.6853281859030069
Traincontroller,Hybrid,43,AP,67,0.6275954540919703
Traincontroller,Hybrid,44,AP,68,0.0079486558414042
Traincontroller,Hybrid,45,AP,70,0.0070422535211267
Traincontroller,Hybrid,46,AP,71,0.6271694032368895
Traincontroller,Hybrid,49,AP,75,0.6280471178765977
Traincontroller,Hybrid,57,AP,93,0.3581029253092299
Traincontroller,Hybrid,32,AP,55,0.0171828893017653
Traincontroller,Hybrid,50,AP,76,0.6237030507090222
Traincontroller,Hybrid,51,AP,79,0.0069961595537734
Traincontroller,Hybrid,52,AP,80,0.6060286436576967
Traincontroller,Hybrid,53,AUC,86,0.6416223091054689
Traincontroller,Hybrid,109,AP,182,0.6688772000437553
Traincontroller,Hybrid,60,AP,97,0.6970496947248301
Traincontroller,Hybrid,111,AUC,184,0.7199585472702434
Traincontroller,Hybrid,10,AP,23,0.0064664867296446
Traincontroller,Hybrid,8,AP,11,1.0
Traincontroller,Hybrid,132,AP,205,1.0
Traincontroller,Hybrid,31,AP,54,0.0303030303030303
Traincontroller,Hybrid,55,AP,88,0.6487746453293441
Traincontroller,Hybrid,39,AUC,62,0.6892105139196383
Traincontroller,Hybrid,59,AUC,95,0.6738423854161759
Traincontroller,Hybrid,61,AUC,98,0.6374570446735396
Traincontroller,Hybrid,56,AP,92,0.6548769988880563
Traincontroller,Hybrid,54,AP,87,0.6387606866260193
Traincontroller,Hybrid,65,AP,114,0.0611804246939289
Traincontroller,Hybrid,38,AP,61,0.3333333333333333
Traincontroller,Hybrid,14,AP,34,0.6281588676920238
Traincontroller,Hybrid,0,AP,1,1.0
Traincontroller,Hybrid,2,AP,4,0.2232778797018303
Traincontroller,Hybrid,59,AP,95,0.6450164703770378
Traincontroller,Hybrid,3,AP,5,0.6287682159603194
Traincontroller,Hybrid,4,AP,6,0.6707539622245482
Traincontroller,Hybrid,5,AP,8,0.5976080092734396
Traincontroller,Hybrid,6,AP,9,0.652350741496216
Traincontroller,Hybrid,7,AP,10,0.5476368179045956
Traincontroller,Hybrid,9,AP,16,0.6813586008524437
Traincontroller,Hybrid,109,AUC,182,0.7065452918177964
Traincontroller,Hybrid,108,AUC,181,0.9328743545611016
Traincontroller,Hybrid,107,AUC,180,0.9948364888123924
Traincontroller,Hybrid,37,LAG_NORMALIZED_INVERTED,60,0.08799999999999997
Traincontroller,Hybrid,38,LAG_NORMALIZED_INVERTED,61,0.996
Traincontroller,Hybrid,2,LAG_NORMALIZED_INVERTED,4,0.5026666666666667
Traincontroller,Hybrid,62,LAG_NORMALIZED_INVERTED,100,0.8003210702341137
Traincontroller,Hybrid,63,LAG_NORMALIZED_INVERTED,104,0.81
Traincontroller,Hybrid,132,LAG_NORMALIZED_INVERTED,205,1.0
Traincontroller,Hybrid,31,LAG_NORMALIZED_INVERTED,54,0.9359999999999999
Traincontroller,Hybrid,65,LAG_NORMALIZED_INVERTED,114,0.46866666666666656
Traincontroller,Hybrid,14,LAG_NORMALIZED_INVERTED,34,0.8070969899665552
Traincontroller,Hybrid,0,LAG_NORMALIZED_INVERTED,1,1.0
Traincontroller,Hybrid,1,LAG_NORMALIZED_INVERTED,3,0.8126086956521739
Traincontroller,Hybrid,60,LAG_NORMALIZED_INVERTED,97,0.8334648829431438
Traincontroller,Hybrid,43,LAG_NORMALIZED_INVERTED,67,0.7948963210702341
Traincontroller,Hybrid,4,LAG_NORMALIZED_INVERTED,6,0.8379197324414716
Traincontroller,Hybrid,5,LAG_NORMALIZED_INVERTED,8,0.7823745819397994
Traincontroller,Hybrid,6,LAG_NORMALIZED_INVERTED,9,0.826829431438127
Traincontroller,Hybrid,7,LAG_NORMALIZED_INVERTED,10,0.7639397993311037
Traincontroller,Hybrid,8,LAG_NORMALIZED_INVERTED,11,1.0
Traincontroller,Hybrid,9,LAG_NORMALIZED_INVERTED,16,0.8181204013377926
Traincontroller,Hybrid,36,LAG_NORMALIZED_INVERTED,59,0.0
Traincontroller,Hybrid,10,LAG_NORMALIZED_INVERTED,23,0.5409999999999999
Traincontroller,Hybrid,35,LAG_NORMALIZED_INVERTED,58,0.958
Traincontroller,Hybrid,3,LAG_NORMALIZED_INVERTED,5,0.8054314381270904
Traincontroller,Hybrid,85,AUC,150,0.6928847331480521
Traincontroller,Hybrid,86,AUC,151,0.7064510810683499
Traincontroller,Hybrid,87,AUC,152,0.6996796834518819
Traincontroller,Hybrid,54,LAG_NORMALIZED_INVERTED,87,0.7707357859531773
Traincontroller,Hybrid,11,LAG_NORMALIZED_INVERTED,27,0.807304347826087
Traincontroller,Hybrid,57,LAG_NORMALIZED_INVERTED,93,0.5345641025641025
Traincontroller,Hybrid,56,LAG_NORMALIZED_INVERTED,92,0.826133779264214
Traincontroller,Hybrid,55,LAG_NORMALIZED_INVERTED,88,0.7885016722408027
Traincontroller,Hybrid,53,LAG_NORMALIZED_INVERTED,86,0.7964414715719064
Traincontroller,Hybrid,88,AUC,153,0.6939092750482831
Traincontroller,Hybrid,52,LAG_NORMALIZED_INVERTED,80,0.7861070234113712
Traincontroller,Hybrid,51,LAG_NORMALIZED_INVERTED,79,0.41933333333333334
Traincontroller,Hybrid,50,LAG_NORMALIZED_INVERTED,76,0.7705551839464883
Traincontroller,Hybrid,58,LAG_NORMALIZED_INVERTED,94,0.30999999999999994
Traincontroller,Hybrid,32,LAG_NORMALIZED_INVERTED,55,0.5086666666666667
Traincontroller,Hybrid,47,LAG_NORMALIZED_INVERTED,72,0.7981605351170569
Traincontroller,Hybrid,46,LAG_NORMALIZED_INVERTED,71,0.7975384615384615
Traincontroller,Hybrid,45,LAG_NORMALIZED_INVERTED,70,0.718
Traincontroller,Hybrid,44,LAG_NORMALIZED_INVERTED,68,0.482
Traincontroller,Hybrid,34,LAG_NORMALIZED_INVERTED,57,0.888
Traincontroller,Hybrid,116,AP,189,0.685240774419096
Traincontroller,Hybrid,61,LAG_NORMALIZED_INVERTED,98,0.5780000000000001
Traincontroller,Hybrid,39,LAG_NORMALIZED_INVERTED,62,0.8234715719063546
Traincontroller,Hybrid,98,AUC,165,0.715365773234726
Traincontroller,Hybrid,82,AUC,147,0.7097013519242547
Traincontroller,Hybrid,68,AUC,117,0.7011046210372602
Traincontroller,Hybrid,84,AUC,149,0.7067337133166893
Traincontroller,Hybrid,91,AUC,157,1.0
Traincontroller,Hybrid,96,AUC,163,0.7055560789486081
Traincontroller,Hybrid,95,AUC,162,0.712268594846672
Traincontroller,Hybrid,94,AUC,161,0.7274718545386029
Traincontroller,Hybrid,92,AUC,158,0.7083352960572801
Traincontroller,Hybrid,70,AUC,119,0.690364595600358
Traincontroller,Hybrid,97,AUC,164,0.7129162937491168
Traincontroller,Hybrid,90,AUC,156,1.0
Traincontroller,Hybrid,17,AUC,37,0.6951457911347685
Traincontroller,Hybrid,30,AUC,53,0.6849592538508644
Traincontroller,Hybrid,110,AUC,183,0.9991394148020654
Traincontroller,Hybrid,128,AUC,201,0.6684370436666824
Traincontroller,Hybrid,113,AUC,186,0.7354562155541946
Traincontroller,Hybrid,105,AUC,177,0.7105374723255924
Traincontroller,Hybrid,106,AUC,178,0.7034834424607849
Traincontroller,Hybrid,93,AUC,159,1.0
Traincontroller,Hybrid,59,LAG_NORMALIZED_INVERTED,95,0.8147424749163878
Traincontroller,Hybrid,126,AUC,199,0.6270314192849404
Traincontroller,Hybrid,124,AUC,197,0.6472631777285788
Traincontroller,Hybrid,49,LAG_NORMALIZED_INVERTED,75,0.7695384615384615
Traincontroller,Hybrid,40,LAG_NORMALIZED_INVERTED,63,0.8335451505016722
Traincontroller,Hybrid,41,LAG_NORMALIZED_INVERTED,65,0.8200468227424749
Traincontroller,Hybrid,42,LAG_NORMALIZED_INVERTED,66,0.8273110367892976
Traincontroller,Hybrid,66,AUC,115,0.6942272363276649
Traincontroller,Hybrid,18,AUC,38,0.6320716943803288
Traincontroller,Hybrid,19,AUC,40,0.9870305845915602
Traincontroller,Hybrid,20,AUC,41,0.7002331716048801
Traincontroller,Hybrid,21,AUC,42,0.8375168690958165
Traincontroller,Hybrid,22,AUC,43,0.960553633217993
Traincontroller,Hybrid,24,AUC,46,0.6438474870017331
Traincontroller,Hybrid,117,AUC,190,0.7232794761882331
Traincontroller,Hybrid,25,AUC,47,0.6562838569880823
Traincontroller,Hybrid,26,AUC,48,0.6613476847708324
Traincontroller,Hybrid,27,AUC,49,0.6730213749277876
Traincontroller,Hybrid,28,AUC,50,0.6742545574450045
Traincontroller,Hybrid,29,AUC,52,0.6898817655094446
Traincontroller,Hybrid,64,AUC,112,0.667259409298601
Traincontroller,Hybrid,33,AUC,56,0.7190046634320976
Traincontroller,Hybrid,16,AUC,36,0.5827586206896551
Traincontroller,Hybrid,103,AP,171,0.9166666666666664
Traincontroller,Hybrid,114,AP,187,0.6986927003939186
Traincontroller,Hybrid,112,AP,185,0.6775756794662952
Traincontroller,Hybrid,3,AUC,5,0.657449715012483
Traincontroller,Hybrid,60,AUC,97,0.7068043713787744
Traincontroller,Hybrid,4,AUC,6,0.7146474162701965
Traincontroller,Hybrid,5,AUC,8,0.616856658344717
Traincontroller,Hybrid,6,AUC,9,0.6951222384474068
Traincontroller,Hybrid,7,AUC,10,0.5844010551603938
Traincontroller,Hybrid,1,AUC,3,0.6700857317819963
Traincontroller,Hybrid,133,LAG_NORMALIZED_INVERTED,210,0.97
Traincontroller,Hybrid,89,LAG_NORMALIZED_INVERTED,155,1.0
Traincontroller,Hybrid,86,LAG_NORMALIZED_INVERTED,151,0.8332642140468227
Traincontroller,Hybrid,87,LAG_NORMALIZED_INVERTED,152,0.8294180602006689
Traincontroller,Hybrid,34,AUC,57,0.9037800687285223
Traincontroller,Hybrid,12,AUC,28,0.9261168384879724
Traincontroller,Hybrid,12,LAG_NORMALIZED_INVERTED,28,0.914
Traincontroller,Hybrid,107,LAG_NORMALIZED_INVERTED,180,0.994
Traincontroller,Hybrid,88,LAG_NORMALIZED_INVERTED,153,0.8261404682274247
Traincontroller,Hybrid,90,LAG_NORMALIZED_INVERTED,156,1.0
Traincontroller,Hybrid,69,LAG_NORMALIZED_INVERTED,118,0.8447023411371237
Traincontroller,Hybrid,97,LAG_NORMALIZED_INVERTED,164,0.8369364548494983
Traincontroller,Hybrid,0,AUC,1,1.0
Traincontroller,Hybrid,93,LAG_NORMALIZED_INVERTED,159,1.0
Traincontroller,Hybrid,14,AUC,34,0.6603820245890056
Traincontroller,Hybrid,85,LAG_NORMALIZED_INVERTED,150,0.8255585284280936
Traincontroller,Hybrid,81,AP,146,0.6516277665231643
Traincontroller,Hybrid,48,LAG_NORMALIZED_INVERTED,74,0.7681070234113713
Traincontroller,Hybrid,13,AUC,33,0.6866550473409017
Traincontroller,Hybrid,31,AUC,54,0.9450171821305842
Traincontroller,Hybrid,95,LAG_NORMALIZED_INVERTED,162,0.8365685618729097
Traincontroller,Hybrid,96,LAG_NORMALIZED_INVERTED,163,0.8327558528428094
Traincontroller,Hybrid,91,LAG_NORMALIZED_INVERTED,157,1.0
Traincontroller,Hybrid,84,LAG_NORMALIZED_INVERTED,149,0.8334247491638795
Traincontroller,Hybrid,68,LAG_NORMALIZED_INVERTED,117,0.8302274247491639
Traincontroller,Hybrid,82,LAG_NORMALIZED_INVERTED,147,0.8351103678929765
Traincontroller,Hybrid,92,LAG_NORMALIZED_INVERTED,158,0.8343344481605351
Traincontroller,Hybrid,127,LAG_NORMALIZED_INVERTED,200,0.7960334448160535
