dataset,name,map,auc,lag,iteration,percent
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.906,0.941,61.429,8.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.906,0.928,74.839,10.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.906,0.922,81.166,52.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.907,0.934,68.501,66.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.908,0.938,64.668,72.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.908,0.934,68.059,97.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.908,0.936,66.842,38.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.908,0.939,63.625,75.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.908,0.933,69.08,89.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.909,0.921,82.172,81.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.909,0.938,64.563,51.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.909,0.937,65.713,1.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.91,0.933,69.59,79.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.91,0.94,61.788,39.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.91,0.947,54.748,86.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.912,0.933,69.941,4.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.913,0.943,58.684,33.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.913,0.929,73.59,30.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.915,0.944,58.083,29.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.915,0.947,55.193,88.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.916,0.947,55.043,16.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.916,0.942,60.075,3.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.917,0.95,52.268,90.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.918,0.943,58.611,31.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.919,0.94,62.619,5.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.92,0.938,63.823,68.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.92,0.943,59.55,26.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.92,0.947,54.676,32.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.922,0.946,55.759,50.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.923,0.954,47.458,71.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.924,0.947,55.298,83.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.928,0.952,49.836,2.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.932,0.937,65.147,41.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.200000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.943,0.962,39.07,13.0,0.2
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.922,0.953,48.584,33.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.922,0.947,54.448,82.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.922,0.954,47.845,72.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.927,0.959,42.906,54.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.928,0.957,44.697,1.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.93,0.948,54.164,92.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.93,0.951,50.657,96.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.931,0.955,46.826,55.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.932,0.96,41.912,73.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.934,0.962,39.418,34.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.934,0.959,42.582,9.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.935,0.951,51.008,19.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.936,0.965,36.606,2.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.936,0.962,39.375,90.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.936,0.961,40.686,29.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.936,0.965,36.491,35.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.936,0.959,42.82,83.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.938,0.954,47.241,42.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.938,0.958,43.576,6.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.939,0.961,40.327,17.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.94,0.954,47.402,93.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.94,0.961,40.619,71.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.941,0.958,43.338,38.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.941,0.947,54.584,21.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.941,0.962,39.836,62.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.942,0.958,43.399,99.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.942,0.962,39.155,43.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.943,0.967,34.314,59.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.944,0.96,41.155,69.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.944,0.956,45.383,32.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.944,0.959,42.665,97.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.945,0.964,36.836,18.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.945,0.956,45.512,81.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.946,0.963,38.716,40.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.946,0.96,41.59,46.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.946,0.971,30.078,84.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.946,0.967,33.954,66.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.947,0.96,41.268,89.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.947,0.966,35.595,16.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.947,0.967,34.534,23.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.947,0.958,43.504,65.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.947,0.969,32.483,12.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.948,0.96,40.968,79.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.949,0.965,35.845,70.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.949,0.966,35.338,20.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.949,0.969,31.689,64.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.949,0.969,32.34,28.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.95,0.966,35.627,80.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.95,0.967,34.335,26.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.95,0.965,36.802,8.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.951,0.97,30.67,57.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.952,0.967,34.153,11.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.952,0.966,35.021,50.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.952,0.971,29.834,68.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.953,0.964,37.062,95.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.953,0.969,32.633,85.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.953,0.972,29.054,44.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.953,0.969,32.493,75.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.953,0.949,52.614,76.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.954,0.974,26.646,67.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.954,0.967,34.694,56.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.955,0.964,37.099,10.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.955,0.97,31.397,77.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.955,0.969,32.265,60.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.955,0.967,34.134,48.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.956,0.97,31.416,36.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.956,0.972,29.34,88.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.956,0.974,26.708,3.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.969,32.552,22.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.974,26.954,25.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.972,29.249,4.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.978,22.697,41.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.975,25.745,49.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.976,24.684,7.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.957,0.97,31.027,78.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.958,0.969,32.07,39.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.958,0.971,29.893,30.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.958,0.967,34.461,13.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.958,0.968,32.901,47.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.959,0.974,27.271,58.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.96,0.966,35.547,61.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.96,0.97,31.233,51.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.961,0.973,27.55,53.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.961,0.978,22.941,52.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.961,0.976,25.343,14.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.961,0.974,27.233,87.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.963,0.976,24.547,5.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.965,0.972,29.123,98.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.965,0.976,24.493,94.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.965,0.974,27.15,74.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.965,0.978,23.016,31.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.976,24.836,91.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.978,23.223,27.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.976,25.343,24.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.967,0.971,29.786,86.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.968,0.977,23.606,0.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.969,0.98,20.609,37.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.969,0.98,21.113,15.0,0.3
EasyClinic,(o (MAX) ((. (VSM RAW NT) (0 2)) ($ (MAX 0.300000) ((. (VSM RAW NT) (0 1)) (. (VSM RAW NT) (1 2)))))),0.97,0.982,19.15,45.0,0.3
